authorized_flag,card_id,city_id,category_1,installments,category_3,merchant_category_id,merchant_id,month_lag,purchase_amount,purchase_date,category_2,state_id,subsector_id
Y,C_ID_e062310387,69,N,1,B,278,M_ID_d63d886bc8,1,-0.60095529,2018-02-12 15:27:30,1.0,9,37
Y,C_ID_e062310387,143,N,1,B,34,M_ID_cdd144e13c,2,-0.71384947,2018-03-05 12:23:59,5.0,5,38
Y,C_ID_e062310387,69,N,1,B,840,M_ID_bdaeee4a0e,2,-0.49897035,2018-03-30 09:03:55,1.0,9,20
Y,C_ID_e062310387,69,N,1,B,637,M_ID_9fc497dae2,1,-0.37875826,2018-02-13 16:54:52,1.0,9,37
Y,C_ID_e062310387,288,N,1,B,703,M_ID_a9c05501ff,1,0.21629161,2018-02-03 15:02:40,5.0,20,29
Y,C_ID_e062310387,143,N,1,B,68,M_ID_fa2aee0ef7,1,-0.59679294,2018-02-23 09:42:41,5.0,5,27
Y,C_ID_e062310387,143,N,1,B,278,M_ID_04d99091f7,1,-0.46260619,2018-02-18 14:08:42,5.0,5,37
Y,C_ID_e062310387,143,N,1,B,518,M_ID_4885bb4884,2,-0.70573515,2018-03-05 09:15:48,5.0,5,27
Y,C_ID_e062310387,69,N,1,B,307,M_ID_fcca92f713,2,-0.46580684,2018-03-31 16:14:40,1.0,9,19
Y,C_ID_e062310387,143,N,1,B,560,M_ID_394a91fb0f,1,-0.68574989,2018-02-01 12:39:34,5.0,5,34
Y,C_ID_e062310387,-1,Y,1,B,574,M_ID_0855bda176,2,1.3731527,2018-03-05 10:20:14,,-1,22
Y,C_ID_e062310387,69,N,1,B,705,M_ID_f7f290bbb9,2,0.00426753,2018-03-30 12:32:28,1.0,9,33
Y,C_ID_e062310387,143,N,1,B,309,M_ID_dae2b1a2ab,2,-0.13088092,2018-03-05 15:28:30,5.0,5,21
Y,C_ID_e062310387,-1,Y,1,B,111,M_ID_4e0998dc98,1,-0.40866101,2018-02-28 22:22:19,,-1,36
Y,C_ID_e062310387,150,N,1,B,717,M_ID_7d0b220f6a,2,0.07955035,2018-03-28 07:21:20,5.0,5,7
Y,C_ID_e062310387,143,N,1,B,171,M_ID_304a50ea21,1,-0.62953571,2018-02-16 11:09:57,5.0,5,34
Y,C_ID_e062310387,53,N,1,B,705,M_ID_8130cf63bc,2,-0.37082426,2018-03-17 08:27:01,5.0,20,33
Y,C_ID_e062310387,143,N,1,B,278,M_ID_afcba231b5,2,-0.7042325,2018-03-24 14:29:51,5.0,5,37
Y,C_ID_e062310387,69,N,1,B,130,M_ID_c355870ab2,2,-0.68980705,2018-03-29 14:09:59,1.0,9,41
Y,C_ID_e062310387,69,N,1,B,884,M_ID_1abfe450d5,2,-0.52301277,2018-03-29 18:28:54,1.0,9,27
Y,C_ID_e062310387,143,N,1,B,367,M_ID_20aa83f845,2,-0.21801966,2018-03-03 11:32:53,5.0,5,16
Y,C_ID_e062310387,143,N,1,B,454,M_ID_28aad8566d,1,-0.71084417,2018-02-22 19:50:08,5.0,5,39
Y,C_ID_e062310387,69,N,1,B,818,M_ID_062144451e,2,-0.20730576,2018-03-29 16:19:05,1.0,9,12
Y,C_ID_e062310387,-1,Y,1,B,210,M_ID_621c8f4f75,1,-0.62064002,2018-02-01 13:28:58,,-1,35
Y,C_ID_e062310387,149,N,1,B,278,M_ID_bfa4319b7b,2,-0.72211405,2018-03-16 20:04:09,5.0,20,37
Y,C_ID_e062310387,143,N,1,B,130,M_ID_796ada6f2e,1,-0.70783886,2018-02-22 06:54:14,5.0,5,41
Y,C_ID_e062310387,69,N,1,B,454,M_ID_800c9d11e3,2,-0.71986007,2018-03-29 13:49:47,1.0,9,39
Y,C_ID_e062310387,143,N,1,B,367,M_ID_f9263abc91,1,-0.73583326,2018-02-20 13:18:53,5.0,5,16
Y,C_ID_e062310387,143,N,1,B,367,M_ID_5d22b76724,1,-0.72097204,2018-02-19 08:15:28,5.0,5,16
Y,C_ID_e7f772dfc0,-1,Y,1,B,302,M_ID_b9f9332438,1,-0.43369518,2018-01-11 12:24:23,,-1,22
Y,C_ID_e7f772dfc0,-1,Y,1,B,690,M_ID_c9855bf3e3,1,0.94008863,2018-01-10 15:07:04,,-1,1
Y,C_ID_e7f772dfc0,-1,Y,1,B,511,M_ID_323617d0d5,1,-0.71685477,2018-01-29 16:48:21,,-1,7
Y,C_ID_e7f772dfc0,-1,Y,1,B,398,M_ID_9054f69343,1,-0.7138645,2018-01-11 20:52:46,,-1,17
Y,C_ID_e7f772dfc0,-1,Y,1,B,166,M_ID_3c86fa3831,1,-0.51354607,2018-01-12 19:28:23,,-1,29
Y,C_ID_e7f772dfc0,-1,Y,1,B,387,M_ID_e407155a1c,1,-0.74675753,2018-01-23 22:25:50,,-1,36
Y,C_ID_e7f772dfc0,-1,Y,6,C,690,M_ID_d741fd4116,1,4.22281045,2018-01-14 06:30:10,,-1,1
Y,C_ID_e7f772dfc0,-1,Y,12,C,690,M_ID_8c6b897b35,1,2.95039549,2018-01-28 04:17:03,,-1,1
Y,C_ID_e7f772dfc0,-1,Y,1,B,511,M_ID_45a5148b59,1,-0.74540514,2018-01-13 21:30:02,,-1,7
Y,C_ID_e7f772dfc0,-1,Y,10,C,690,M_ID_96ba3c7b60,1,0.75424073,2018-01-15 23:15:44,,-1,1
Y,C_ID_e7f772dfc0,-1,Y,1,B,458,M_ID_a87d7378ac,1,5.71449228,2018-01-15 10:44:57,,-1,20
Y,C_ID_e7f772dfc0,69,N,1,B,755,M_ID_8fadd601d2,1,-0.67177524,2018-01-29 21:35:47,1.0,9,8
Y,C_ID_e7f772dfc0,-1,Y,1,B,2,M_ID_ace637368a,1,0.34547453,2018-01-16 11:10:01,,-1,20
Y,C_ID_e7f772dfc0,-1,Y,6,C,690,M_ID_71a4ddc7fd,1,1.3553012,2018-01-14 07:35:48,,-1,1
Y,C_ID_e7f772dfc0,-1,Y,1,B,661,M_ID_fc7d7969c3,1,-0.71700504,2018-01-10 19:15:45,,-1,8
Y,C_ID_9ecb31c089,86,N,1,B,437,M_ID_2258a5f094,2,-0.58335924,2018-04-04 16:15:28,3.0,7,15
Y,C_ID_9ecb31c089,302,N,1,B,307,,1,-0.71685477,2018-03-13 16:19:31,3.0,7,19
Y,C_ID_9ecb31c089,135,N,1,B,307,M_ID_8361023c1a,1,-0.70931146,2018-03-10 17:40:27,3.0,7,19
Y,C_ID_9ecb31c089,86,N,-1,,45,M_ID_24611daadc,2,-0.58161617,2018-04-04 13:39:20,3.0,7,18
Y,C_ID_9ecb31c089,302,N,-1,,298,M_ID_02040115cd,2,-0.3742503,2018-04-04 10:28:34,3.0,7,10
Y,C_ID_b466f28b95,46,N,0,A,367,M_ID_8a6e3ea950,2,-0.71236184,2017-08-15 23:19:40,3.0,19,16
Y,C_ID_b466f28b95,46,N,0,A,273,M_ID_dc6833359c,2,-0.70934152,2017-08-12 12:31:35,3.0,19,20
Y,C_ID_b466f28b95,20,N,0,A,367,M_ID_7625b7bade,2,-0.71685477,2017-08-25 19:41:06,3.0,19,16
Y,C_ID_b466f28b95,46,N,0,A,705,M_ID_0cf9abb0dd,1,-0.74046142,2017-07-23 10:04:56,3.0,19,33
Y,C_ID_b466f28b95,46,N,0,A,317,M_ID_6f3a1a14a3,2,-0.65674872,2017-08-15 14:04:19,3.0,19,25
Y,C_ID_b466f28b95,46,N,0,A,278,M_ID_281abd3fcd,2,-0.72887598,2017-08-16 13:56:34,3.0,19,37
Y,C_ID_b466f28b95,46,N,0,A,705,M_ID_b880bac705,1,-0.74091222,2017-07-01 08:51:26,3.0,19,33
Y,C_ID_b466f28b95,46,N,0,A,705,M_ID_df9ef837db,1,-0.74037126,2017-07-01 13:18:08,3.0,19,33
Y,C_ID_3ae479553d,88,N,-1,,367,M_ID_16940f8f73,1,-0.63937808,2018-03-21 14:15:43,1.0,16,16
Y,C_ID_3ae479553d,88,N,1,B,683,M_ID_472100406f,1,-0.68492343,2018-03-15 13:13:48,1.0,16,34
Y,C_ID_3ae479553d,69,N,1,B,884,M_ID_be022aff60,2,-0.69133975,2018-04-21 16:44:59,1.0,9,27
Y,C_ID_3ae479553d,88,N,1,B,108,M_ID_f542f7a37a,2,-0.64773282,2018-04-17 17:21:53,1.0,16,34
Y,C_ID_3ae479553d,88,N,3,C,884,M_ID_798ee96da7,2,-0.64187248,2018-04-21 17:24:09,1.0,16,27
Y,C_ID_3ae479553d,88,N,5,C,422,M_ID_59e430b11b,2,-0.58167627,2018-04-21 17:55:10,1.0,16,27
Y,C_ID_4a4321a8a0,267,N,1,B,278,M_ID_a1b98bd897,2,-0.68680175,2018-04-29 11:50:17,1.0,16,37
Y,C_ID_4a4321a8a0,267,N,1,B,560,M_ID_82b5f34401,1,-0.71685477,2018-03-11 17:27:41,1.0,16,34
Y,C_ID_4a4321a8a0,267,N,-1,,884,M_ID_94c7311047,1,-0.49897035,2018-03-15 09:51:34,1.0,16,27
Y,C_ID_4a4321a8a0,-1,Y,1,B,574,M_ID_0855bda176,1,-0.72151299,2018-03-26 15:34:12,,-1,22
Y,C_ID_4a4321a8a0,267,N,1,B,40,M_ID_84d17d41f8,2,-0.60565858,2018-04-30 09:56:37,1.0,16,21
Y,C_ID_4a4321a8a0,267,N,1,B,68,M_ID_c19da08880,2,-0.66433711,2018-04-18 08:34:45,1.0,16,27
Y,C_ID_4a4321a8a0,267,N,1,B,80,M_ID_f6cfeeb0ce,1,-0.68304512,2018-03-21 21:09:45,1.0,16,37
Y,C_ID_4a4321a8a0,267,N,1,B,683,M_ID_8feb5e5378,1,-0.70765855,2018-03-09 17:47:50,1.0,16,34
Y,C_ID_9d1ab3e509,69,N,2,C,422,M_ID_b654f22f58,2,-0.58163119,2018-04-09 11:10:32,1.0,9,27
Y,C_ID_9d1ab3e509,279,N,1,B,307,M_ID_7ac7bb703b,2,-0.70182826,2018-04-17 05:06:13,1.0,9,19
Y,C_ID_9d1ab3e509,279,N,4,C,87,M_ID_62fe68709f,2,-0.50648361,2018-04-09 12:22:06,1.0,9,27
Y,C_ID_06ba2a355d,160,N,1,B,630,M_ID_ccdd28a7c2,1,-0.72136273,2018-03-26 10:58:28,5.0,21,36
Y,C_ID_06ba2a355d,-1,Y,5,C,884,M_ID_aee27a6860,2,-0.49458261,2018-04-18 16:56:51,,-1,27
Y,C_ID_06ba2a355d,-1,Y,5,C,884,M_ID_9dbbaabb0a,2,-0.41784221,2018-04-29 23:27:46,,-1,27
Y,C_ID_06ba2a355d,-1,Y,1,B,574,M_ID_6f274b9340,2,-0.74089719,2018-04-28 19:43:23,,-1,22
Y,C_ID_06ba2a355d,69,N,1,B,705,M_ID_b5b80addf5,1,-0.72109225,2018-03-26 19:07:13,1.0,9,33
Y,C_ID_06ba2a355d,69,N,1,B,544,M_ID_7306a369ea,1,-0.6748707,2018-03-26 18:22:09,1.0,9,29
Y,C_ID_06ba2a355d,160,N,1,B,278,M_ID_9ab624d9fb,1,-0.70408224,2018-03-22 16:13:03,5.0,21,37
Y,C_ID_06ba2a355d,-1,Y,5,C,705,M_ID_b7777dd235,2,-0.37261241,2018-04-25 19:58:42,,-1,33
Y,C_ID_feccf85ffa,274,N,0,A,734,M_ID_6221170006,1,-0.65674872,2018-03-09 12:07:30,1.0,9,25
Y,C_ID_feccf85ffa,274,N,0,A,884,M_ID_233880ff1f,1,-0.59670278,2018-03-10 12:27:58,1.0,9,27
Y,C_ID_feccf85ffa,274,N,0,A,506,M_ID_cd9ca38d8e,1,-0.72095701,2018-03-10 08:14:23,1.0,9,30
Y,C_ID_feccf85ffa,274,N,0,A,307,M_ID_de15eea2ea,1,-0.73338393,2018-03-03 11:43:10,1.0,9,19
Y,C_ID_feccf85ffa,19,N,0,A,511,M_ID_98995b54fb,1,-0.70182826,2018-03-24 20:13:07,1.0,9,7
Y,C_ID_65f2f207fb,200,N,0,A,437,M_ID_9bee863fd2,1,-0.7074632,2018-03-29 17:41:46,2.0,18,15
Y,C_ID_65f2f207fb,200,N,0,A,705,M_ID_2b40d079eb,2,-0.74239984,2018-04-11 09:27:16,2.0,18,33
Y,C_ID_65f2f207fb,200,N,0,A,884,M_ID_14b5388250,1,-0.46143412,2018-03-12 12:04:20,2.0,18,27
Y,C_ID_65f2f207fb,200,N,0,A,705,M_ID_afe2a38eb7,1,-0.74390249,2018-03-28 06:06:56,2.0,18,33
Y,C_ID_65f2f207fb,200,N,0,A,195,M_ID_dd56b85cc0,2,-0.73789189,2018-04-29 17:06:00,2.0,18,34
Y,C_ID_65f2f207fb,200,N,0,A,437,M_ID_d8f4e66394,2,-0.74017592,2018-04-29 08:27:13,2.0,18,15
Y,C_ID_65f2f207fb,200,N,0,A,360,M_ID_2aac83ac14,1,-0.69281235,2018-03-31 20:02:06,2.0,18,34
Y,C_ID_65f2f207fb,200,N,0,A,705,,1,-0.73864321,2018-03-09 17:55:02,2.0,18,33
Y,C_ID_65f2f207fb,200,N,0,A,307,M_ID_ce11f5073e,1,-0.71685477,2018-03-29 18:30:04,2.0,18,19
Y,C_ID_65f2f207fb,200,N,0,A,518,M_ID_f638109889,1,-0.72887598,2018-03-15 12:26:22,2.0,18,27
Y,C_ID_65f2f207fb,200,N,0,A,705,M_ID_bdb02ac609,1,-0.74242989,2018-03-10 16:34:18,2.0,18,33
Y,C_ID_65f2f207fb,200,N,0,A,705,M_ID_3dea16d9ad,2,-0.74390249,2018-04-28 22:56:28,2.0,18,33
Y,C_ID_65f2f207fb,200,N,0,A,307,M_ID_77d5389a7e,1,-0.73188128,2018-03-09 15:42:26,2.0,18,19
Y,C_ID_e01179a6a7,247,N,1,B,506,M_ID_a94b00780e,1,-0.70973221,2018-03-17 11:43:34,5.0,5,30
Y,C_ID_e01179a6a7,247,N,-1,,68,M_ID_bc01149dd3,1,-0.68680175,2018-03-17 11:35:12,5.0,5,27
Y,C_ID_e01179a6a7,247,N,1,B,702,M_ID_eb920ec52c,2,-0.69161023,2018-04-26 11:11:37,5.0,5,20
Y,C_ID_5a1703dd54,189,N,0,A,705,M_ID_31ceb5e40a,1,-0.7305289,2018-02-17 14:44:24,1.0,9,33
Y,C_ID_5a1703dd54,189,N,0,A,705,M_ID_47a77d828d,2,-0.72525459,2018-03-21 09:04:02,1.0,9,33
Y,C_ID_5a1703dd54,285,N,0,A,278,M_ID_e0326ff017,1,-0.72887598,2018-02-21 23:29:09,1.0,9,37
Y,C_ID_5a1703dd54,189,N,0,A,278,M_ID_987faf9316,2,-0.69345849,2018-03-23 10:22:43,1.0,9,37
Y,C_ID_5a1703dd54,189,N,0,A,80,M_ID_a2e1a49008,1,-0.7240675,2018-02-27 11:04:11,1.0,9,37
Y,C_ID_5a1703dd54,189,N,0,A,307,M_ID_089ecb0df1,2,-0.67177524,2018-03-23 08:40:11,1.0,9,19
Y,C_ID_5a1703dd54,189,N,0,A,307,M_ID_0240499cc2,2,-0.67177524,2018-03-26 06:03:09,1.0,9,19
Y,C_ID_5a1703dd54,189,N,0,A,307,M_ID_6aa7c9a017,1,-0.67177524,2018-02-25 16:51:21,1.0,9,19
Y,C_ID_5a1703dd54,189,N,0,A,307,M_ID_e226621510,2,-0.67177524,2018-03-21 15:57:49,1.0,9,19
Y,C_ID_5a1703dd54,19,N,0,A,108,M_ID_1c8cd070e3,1,-0.71946938,2018-02-02 17:59:15,1.0,9,34
Y,C_ID_5a1703dd54,189,N,0,A,278,M_ID_b992545a95,1,-0.62218775,2018-02-17 11:47:15,1.0,9,37
Y,C_ID_5a1703dd54,189,N,0,A,705,M_ID_ea13d87abe,1,-0.69344347,2018-02-08 17:53:48,1.0,9,33
Y,C_ID_5a1703dd54,189,N,0,A,705,M_ID_027175ca14,2,-0.73747115,2018-03-23 10:27:38,1.0,9,33
Y,C_ID_5a1703dd54,189,N,0,A,705,M_ID_eea0cbe423,1,-0.68985213,2018-02-26 19:38:43,1.0,9,33
Y,C_ID_5a1703dd54,69,N,0,A,606,M_ID_cd2c0b07e9,1,-0.67478054,2018-02-05 16:30:26,1.0,9,17
Y,C_ID_5a1703dd54,189,N,0,A,703,M_ID_10b11b02cf,2,-0.65529115,2018-03-13 10:22:31,1.0,9,29
Y,C_ID_5a1703dd54,189,N,0,A,80,M_ID_faf54d53d6,1,-0.69972455,2018-02-23 14:39:33,1.0,9,37
Y,C_ID_5a1703dd54,189,N,0,A,458,M_ID_60f65fbee5,1,-0.68680175,2018-02-12 11:01:42,1.0,9,20
Y,C_ID_5a1703dd54,189,N,0,A,278,M_ID_113201e94c,1,-0.72151299,2018-02-28 10:11:24,1.0,9,37
Y,C_ID_2b3fd7207f,69,N,0,A,528,M_ID_86826ed1e5,2,-0.70934152,2018-04-28 16:57:25,1.0,9,25
Y,C_ID_2b3fd7207f,69,N,0,A,607,M_ID_f941ebdd17,1,-0.68831943,2018-03-17 11:18:20,1.0,9,29
Y,C_ID_2b3fd7207f,69,N,0,A,80,M_ID_9c9d415099,2,-0.70558489,2018-04-01 21:39:12,1.0,9,37
Y,C_ID_2b3fd7207f,69,N,0,A,206,M_ID_efe426566e,1,-0.73189631,2018-03-10 07:32:20,1.0,9,1
Y,C_ID_2b3fd7207f,69,N,0,A,529,M_ID_679a1d99ed,1,-0.74089719,2018-03-31 17:27:50,1.0,9,20
Y,C_ID_2b3fd7207f,69,N,0,A,683,M_ID_88efd72bce,2,-0.71685477,2018-04-15 07:31:49,1.0,9,34
Y,C_ID_2b3fd7207f,69,N,0,A,195,M_ID_5a1dbd3038,1,-0.70055101,2018-03-03 18:21:17,1.0,9,34
Y,C_ID_2b3fd7207f,69,N,0,A,690,M_ID_d34c52ab26,2,-0.68913086,2018-04-15 16:09:46,1.0,9,1
Y,C_ID_2b3fd7207f,69,N,0,A,884,M_ID_5f4a345faf,1,-0.67179026,2018-03-05 18:18:10,1.0,9,27
Y,C_ID_2b3fd7207f,69,N,0,A,834,M_ID_89d306f9ff,2,0.8284717,2018-04-28 15:26:03,1.0,9,27
Y,C_ID_2b3fd7207f,69,N,0,A,307,M_ID_51757498fd,2,-0.73341399,2018-04-28 21:12:14,1.0,9,19
Y,C_ID_2b3fd7207f,69,N,0,A,80,M_ID_2c049b075c,2,-0.72436803,2018-04-17 20:27:51,1.0,9,37
Y,C_ID_2b3fd7207f,213,N,0,A,690,M_ID_faaea3acaa,2,-0.7093866,2018-04-07 15:51:41,1.0,9,1
Y,C_ID_2b3fd7207f,69,N,0,A,884,M_ID_1597196d5f,2,-0.53655166,2018-04-28 16:51:35,1.0,9,27
Y,C_ID_2b3fd7207f,69,N,0,A,195,M_ID_1c3c3578e4,1,-0.73548765,2018-03-08 13:45:51,1.0,9,34
Y,C_ID_2b3fd7207f,69,N,0,A,195,M_ID_5cef7348b4,2,-0.71625371,2018-04-28 15:54:37,1.0,9,34
Y,C_ID_2b3fd7207f,69,N,0,A,278,M_ID_96cb2def3f,1,-0.65674872,2018-03-23 22:26:53,1.0,9,37
Y,C_ID_2b3fd7207f,19,N,0,A,307,M_ID_06ba293ebd,2,-0.71685477,2018-04-09 06:49:27,1.0,9,19
Y,C_ID_2b3fd7207f,69,N,0,A,195,M_ID_cad638ded1,2,-0.6719255,2018-04-04 18:01:18,1.0,9,34
Y,C_ID_2b3fd7207f,69,N,0,A,705,M_ID_c9cc03462e,1,-0.73840279,2018-03-03 10:31:57,1.0,9,33
Y,C_ID_2b3fd7207f,69,N,0,A,387,M_ID_ad6b11a2c8,1,-0.62894968,2018-03-17 10:43:49,1.0,9,36
Y,C_ID_2b3fd7207f,69,N,0,A,683,M_ID_9748fcc3c9,2,-0.72887598,2018-04-13 09:45:17,1.0,9,34
Y,C_ID_2b3fd7207f,69,N,0,A,319,M_ID_b3272a76c7,1,-0.44639259,2018-03-17 13:32:34,1.0,9,27
Y,C_ID_7e0e0ef42b,289,N,1,B,360,M_ID_c2aa3cd12d,1,-0.73939454,2018-03-23 23:35:09,5.0,5,34
Y,C_ID_7e0e0ef42b,57,N,1,B,307,M_ID_9b3c10e4e7,2,-0.68680175,2018-04-30 16:30:42,5.0,5,19
Y,C_ID_7e0e0ef42b,57,N,1,B,705,M_ID_344a93f19a,1,-0.65604248,2018-03-29 19:47:00,5.0,5,33
Y,C_ID_7e0e0ef42b,57,N,1,B,307,M_ID_2b39fb5c7f,1,-0.73188128,2018-03-29 18:04:23,5.0,5,19
Y,C_ID_7e0e0ef42b,57,N,1,B,705,M_ID_ccd0d5871d,1,-0.72701269,2018-03-29 20:08:29,5.0,5,33
Y,C_ID_820ff0bc88,98,N,1,B,63,M_ID_0859d97ff9,1,-0.72887598,2018-03-06 15:12:37,1.0,9,27
Y,C_ID_820ff0bc88,98,N,1,B,427,M_ID_12eddec7f8,2,-0.70639632,2018-04-24 12:58:51,1.0,9,27
Y,C_ID_820ff0bc88,98,N,1,B,705,M_ID_aace96abe0,1,-0.69312791,2018-03-01 14:25:25,1.0,9,33
Y,C_ID_ef93a5be06,229,N,1,B,307,M_ID_f8bcfb25d1,2,-0.73338393,2018-04-28 13:32:24,1.0,15,19
Y,C_ID_ef93a5be06,229,N,1,B,80,M_ID_e19f8affd0,1,-0.71460079,2018-03-01 16:53:36,1.0,15,37
Y,C_ID_ef93a5be06,229,N,1,B,45,M_ID_33cc429bef,2,-0.52902337,2018-04-28 10:27:52,1.0,15,18
Y,C_ID_ef93a5be06,69,N,1,B,561,M_ID_50f575c681,1,-0.71013792,2018-03-01 17:49:48,1.0,9,7
Y,C_ID_ef93a5be06,229,N,3,C,884,M_ID_dbd3438ee0,1,-0.42238022,2018-03-01 18:10:10,1.0,15,27
Y,C_ID_307481c452,19,N,0,A,702,M_ID_3f40ad9911,2,-0.68680175,2018-04-14 13:00:36,1.0,9,20
Y,C_ID_307481c452,69,N,0,A,419,M_ID_69f80607d1,2,-0.68680175,2018-04-20 12:43:22,1.0,9,1
Y,C_ID_307481c452,69,N,0,A,606,M_ID_cd2c0b07e9,2,-0.43157645,2018-04-20 17:27:17,1.0,9,17
Y,C_ID_307481c452,19,N,0,A,278,M_ID_fa82be07a3,2,-0.61843112,2018-04-12 14:05:00,1.0,9,37
Y,C_ID_307481c452,19,N,0,A,278,M_ID_1f0f29f3fb,2,-0.66651596,2018-04-23 09:13:32,1.0,9,37
Y,C_ID_307481c452,19,N,0,A,705,M_ID_e7b7aad341,2,-0.71272248,2018-04-13 10:18:37,1.0,9,33
Y,C_ID_307481c452,57,N,0,A,307,M_ID_58b5265f5e,2,-0.7337596,2018-04-23 12:51:16,5.0,5,19
Y,C_ID_307481c452,255,N,0,A,705,M_ID_6fd399b311,2,-0.72444316,2018-04-10 13:14:06,1.0,9,33
Y,C_ID_307481c452,57,N,0,A,518,M_ID_81019d4efb,1,-0.61181945,2018-03-27 11:10:26,5.0,5,27
Y,C_ID_307481c452,57,N,0,A,793,M_ID_dc644f8d17,2,-0.58161617,2018-04-07 09:41:14,5.0,5,38
Y,C_ID_307481c452,255,N,0,A,195,M_ID_3721ccdf03,2,-0.71685477,2018-04-10 14:15:10,1.0,9,34
Y,C_ID_307481c452,273,N,0,A,307,M_ID_64ee2d8c0e,1,-0.72436803,2018-03-26 07:15:32,5.0,5,19
Y,C_ID_307481c452,19,N,0,A,705,M_ID_ad0b00eb62,2,-0.55189373,2018-04-15 11:38:48,1.0,9,33
Y,C_ID_307481c452,57,N,0,A,78,M_ID_62d89249c7,1,-0.68680175,2018-03-26 17:10:37,5.0,5,23
Y,C_ID_307481c452,255,N,0,A,68,M_ID_b19b6f9b94,2,-0.67179026,2018-04-10 14:52:27,1.0,9,27
Y,C_ID_307481c452,57,N,0,A,705,M_ID_80a1f063a7,1,-0.7074632,2018-03-06 09:57:02,5.0,5,33
Y,C_ID_307481c452,19,N,0,A,705,M_ID_1159159754,2,-0.73491664,2018-04-20 09:45:56,1.0,9,33
Y,C_ID_307481c452,69,N,0,A,80,M_ID_1299227213,2,-0.64971632,2018-04-20 15:19:00,1.0,9,37
Y,C_ID_307481c452,269,N,0,A,278,M_ID_9379f4fc8e,1,-0.70408224,2018-03-06 18:38:56,5.0,5,37
Y,C_ID_307481c452,69,N,0,A,68,M_ID_879f625c89,2,-0.64172221,2018-04-20 15:09:15,1.0,9,27
Y,C_ID_307481c452,255,N,0,A,705,M_ID_9ff4e8625f,2,-0.72895111,2018-04-11 08:04:27,1.0,9,33
Y,C_ID_307481c452,255,N,0,A,2,M_ID_bef737da45,2,-0.694315,2018-04-10 11:09:47,1.0,9,20
Y,C_ID_307481c452,19,N,0,A,683,M_ID_7c5e93af2f,2,-0.72541988,2018-04-21 10:49:51,1.0,9,34
Y,C_ID_307481c452,209,N,0,A,705,M_ID_fb919f29d5,2,-0.71748589,2018-04-14 16:37:58,1.0,9,33
Y,C_ID_307481c452,57,N,0,A,166,,2,-0.73188128,2018-04-07 11:18:45,5.0,5,29
Y,C_ID_307481c452,19,N,0,A,309,M_ID_d3908de85f,2,-0.73188128,2018-04-21 16:18:09,1.0,9,21
Y,C_ID_32f87fb1c9,69,N,0,A,561,M_ID_50f575c681,1,-0.61219512,2018-02-17 23:07:42,1.0,9,7
Y,C_ID_32f87fb1c9,69,N,0,A,557,M_ID_506cce2af4,2,-0.44678328,2018-03-19 18:35:17,1.0,9,29
Y,C_ID_32f87fb1c9,69,N,0,A,529,M_ID_bda5edd84f,1,0.44168929,2018-02-17 17:54:50,1.0,9,20
Y,C_ID_32f87fb1c9,69,N,0,A,307,M_ID_d83261bb3d,1,-0.7228804,2018-02-18 16:52:46,1.0,9,19
Y,C_ID_32f87fb1c9,69,N,0,A,222,M_ID_5cea7e02a8,2,-0.3158723,2018-03-19 15:01:13,1.0,9,21
Y,C_ID_32f87fb1c9,69,N,0,A,434,M_ID_bf7836070a,1,-0.70197853,2018-02-17 17:24:48,1.0,9,32
Y,C_ID_32f87fb1c9,69,N,0,A,307,M_ID_8457ddc5e1,1,-0.72587068,2018-02-17 22:07:32,1.0,9,19
Y,C_ID_32f87fb1c9,69,N,0,A,309,M_ID_9bf01892bc,1,0.25755441,2018-02-16 18:24:57,1.0,9,21
Y,C_ID_32f87fb1c9,19,N,0,A,278,M_ID_93d48a2d22,1,-0.71685477,2018-02-11 18:38:16,1.0,9,37
Y,C_ID_254d2ae3e6,8,N,0,A,278,,2,-0.73341399,2018-03-27 15:41:53,1.0,12,37
Y,C_ID_254d2ae3e6,218,N,0,A,367,M_ID_5bf0ceadaf,2,-0.72953715,2018-03-24 11:45:18,1.0,12,16
Y,C_ID_254d2ae3e6,218,N,0,A,705,M_ID_14a3bbe001,1,-0.63694378,2018-02-10 09:09:21,1.0,12,33
Y,C_ID_254d2ae3e6,218,N,0,A,419,M_ID_56b4a2fafa,1,-0.72436803,2018-02-11 21:02:08,1.0,12,1
Y,C_ID_254d2ae3e6,1,N,0,A,367,M_ID_4ce4ff9a75,1,-0.73865824,2018-02-09 14:19:26,1.0,12,16
Y,C_ID_39b20fb0b3,23,N,0,A,690,M_ID_1525a8dac4,1,-0.60595911,2018-03-19 20:12:50,1.0,9,1
Y,C_ID_39b20fb0b3,274,N,0,A,506,M_ID_ac248a1435,1,-0.73670479,2018-03-10 17:12:24,1.0,9,30
Y,C_ID_39b20fb0b3,19,N,0,A,705,M_ID_07ab090c15,2,-0.68097146,2018-04-20 18:00:10,1.0,9,33
Y,C_ID_39b20fb0b3,274,N,0,A,278,M_ID_20ef241258,1,-0.70514912,2018-03-10 15:08:46,1.0,9,37
Y,C_ID_39b20fb0b3,19,N,0,A,273,M_ID_688d84c6e5,2,-0.64923547,2018-04-13 14:32:10,1.0,9,20
Y,C_ID_92933409a1,322,N,1,B,690,M_ID_0de5211af9,1,-0.6507832,2018-03-23 14:15:43,5.0,5,1
